gene_id	gene_name	HD1	HD2	HD3	HND1	HND2	HND3
ENSG00000017797	RALBP1	120.209	3452	816.479	117.042	3082.999	60.982
ENSG00000018189	RUFY3	271.873	1074.998	651.983	475.629	1090.999	149.617
ENSG00000018236	CNTN1	57.258	666	261.717	39.927	737	142.657
ENSG00000018280	SLC11A1	41.683	24.999	28.442	135.792	31	287.196
ENSG00000018408	WWTR1	625.565	2433	2.481	109.616	2823	125.492
ENSG00000018510	AGPS	509.034	1104	42.672	223.29	1006	154.86
ENSG00000018607	ZNF285CP	59.664	1.9	189.345	46.886	2	398.129
ENSG00000018610	STEEP1	294.941	752	379.416	165.03	481	127.926
ENSG00000018625	ATP1A2	58.693	10	117.899	277.361	278	488.586
ENSG00000018699	TTC27	313.179	408	71.711	213.376	424	186.49
ENSG00000018869	ZNF582	417.222	117	37.05	235.537	95	185.002
ENSG00000019102	VSIG2	48.378	186	217.603	52.173	71	283.079
ENSG00000019144	PHLDB1	262.932	1565.998	517.937	491.72	1637	305.447
ENSG00000019169	MARCO	283.98	38	377.727	80.668	52	362.857
ENSG00000019186	CYP24A1	47.044	173	24.052	342.05	336	163.137
ENSG00000019485	PRDM11	353.803	359	85.812	78.468	283	107.142
ENSG00000019505	SYT13	82.493	3	252.23	638.516	11	128.478
ENSG00000019549	SNAI2	215.974	1418	167.058	335.958	1293	181.712
ENSG00000019582	CD74	664.162	2786.999	201.287	199.899	6644.999	108.783
ENSG00000019991	HGF	483.014	665	323.03	331.692	1095	32.763
ENSG00000019995	ZRANB1	888.68	1420.942	150.396	89.077	1106.519	66.567
ENSG00000020129	NCDN	128.392	741	142.988	173.418	536.999	67.196
ENSG00000020181	ADGRA2	160.725	340	191.127	40.298	989	132.445
ENSG00000020219	CCT8L1P	4.835	0	89.536	341.603	0	214.175
ENSG00000020256	ZFP64	37.447	1218	122.569	153.121	727	4.328
ENSG00000020426	MNAT1	55.339	297.001	358.681	362.38	299	153.765
ENSG00000020577	SAMD4A	1027.7	526	39.419	74.905	712	227.883
ENSG00000020633	RUNX3	218.935	13	117.936	137.152	106	296.187
ENSG00000020922	MRE11	105.065	1209.001	212.197	68.935	892.001	342.59
ENSG00000021300	PLEKHB1	101.686	169	483.943	476.451	129	71.451
ENSG00000021355	SERPINB1	443.238	1127	714.734	185.101	2526	450.386
ENSG00000021461	CYP3A43	409.168	0	84.44	82.701	0	94.016
ENSG00000021488	SLC7A9	111.457	1	832.14	67.452	2	178.598
ENSG00000021574	SPAST	387.008	1030	597.17	136.74	739	57.885
ENSG00000021645	NRXN3	13.607	72	81.791	378.132	357.999	215.558
ENSG00000021762	OSBPL5	434.963	1426.002	59.25	113.843	1630	321.108
ENSG00000021776	AQR	87.518	2004	307.909	186.05	2020	176.905
ENSG00000021826	CPS1	21.964	486.999	65.798	77.521	284	111.757
ENSG00000021852	C8B	288.235	0	174.835	452.925	0	271.08
ENSG00000022267	FHL1	87.799	1034	333.287	781.308	1541.998	328.291
ENSG00000022277	RTF2	265.223	1699.001	31.149	419.6	1564.594	91.111
ENSG00000022355	GABRA1	387.55	0	206.76	303.74	0	163.698
ENSG00000022556	NLRP2	65.562	8	189.16	458.74	6	216.349
ENSG00000022567	SLC45A4	183.806	1629	8.846	351.66	562.999	355.979
ENSG00000022840	RNF10	183.934	4449.324	174.958	378.123	3780	627.363
ENSG00000022976	ZNF839	233.191	362.999	192.305	312.958	316.001	122.53
ENSG00000023041	ZDHHC6	70.897	556.001	90.814	155.656	491.003	365.751
ENSG00000023171	GRAMD1B	79.881	2559	391.33	17.857	522	260.107
ENSG00000023191	RNH1	32.874	5126.999	28.72	112.715	5170	345.847
ENSG00000023228	NDUFS1	354.988	3800.001	79.401	364.473	3542.864	243.261
ENSG00000023287	RB1CC1	93.523	2975.001	144.997	37.387	2525.999	92.18
ENSG00000023318	ERP44	113.281	1223	237.719	113.97	1163	366.927
ENSG00000023330	ALAS1	270.85	817	25.943	175.766	627	119.013
ENSG00000023445	BIRC3	9.388	1153.001	57.072	169.201	1588.001	176.199
ENSG00000023516	AKAP11	9.374	3587	296.655	275.449	3242	51.563
ENSG00000023572	GLRX2	55.248	397	103.45	507.715	317	73.141
ENSG00000023608	SNAPC1	164.256	140	275.681	136.11	116.505	120.862
ENSG00000023697	DERA	86.437	1189.998	122.403	144.288	971	296.381
ENSG00000023734	STRAP	236.231	2169	159.476	62.642	1606.001	383.036
ENSG00000023839	ABCC2	158.275	10	107.081	1048.9	9	516.478
ENSG00000023892	DEF6	97.691	637	287.702	104.517	615	220.38
ENSG00000023902	PLEKHO1	593.029	50	156.413	311.906	101	130.248
ENSG00000023909	GCLM	582.344	353	165.345	325.046	283	288.246
ENSG00000024048	UBR2	284.249	3197	172.061	179.145	2938	586.703
ENSG00000024422	EHD2	342.206	2136.999	83.002	93.003	2136	202.23
ENSG00000024526	DEPDC1	58.295	86	631.141	64.911	54.941	124.318
ENSG00000024862	CCDC28A	393.038	337	19.882	152.26	255	427.594
ENSG00000025039	RRAGD	221.346	204	125.827	666.483	266	290.941
ENSG00000025156	HSF2	66.541	509	66.37	249.506	545	161.325
ENSG00000025293	PHF20	509.769	2210.001	345.497	236.665	2026.999	636.98
ENSG00000025423	HSD17B6	70.968	32	308.23	355.037	15	411.745
ENSG00000025434	NR1H3	243.931	85	42.372	91.078	103.001	221.386
ENSG00000025708	TYMP	133.259	136.207	158.072	299.393	460.469	214.662
ENSG00000025770	NCAPH2	464.392	943.999	283.393	280.287	837	288.512
ENSG00000025772	TOMM34	487.121	451	249.887	491.639	495	99.287
ENSG00000025796	SEC63	819.429	3649.979	223.708	11.183	3602.948	109.412
ENSG00000025800	KPNA6	66.993	5076.994	66.687	17.503	4014	167.029
ENSG00000026025	VIM	161.82	16659	121.872	51.261	24549.999	40.881
ENSG00000026036	RTEL1-TNFRSF6B	295.688	57.365	454.007	51.948	108.928	133.676
ENSG00000026103	FAS	479.027	2027	252.036	88.815	1412.002	92.075
ENSG00000026297	RNASET2	164.639	1192	572.607	331.298	871.001	489.49
ENSG00000026508	CD44	216.565	16807.002	141.361	18.522	13559.998	154.235
ENSG00000026559	KCNG1	420.701	223.001	243.741	527.699	96.001	253.405
ENSG00000026652	AGPAT4	30.111	280	113.217	10.346	393	40.821
ENSG00000026751	SLAMF7	97.291	49	52.877	260.662	98	481.109
ENSG00000026950	BTN3A1	137.177	439.778	304.531	372.504	400.16	211.996
ENSG00000027001	MIPEP	107.438	423	137.125	436.675	277	214.667
ENSG00000027075	PRKCH	348.319	503	125.803	180.071	679	29.094
ENSG00000027644	INSRR	89.245	0	162.351	100.043	1	39.919
ENSG00000027697	IFNGR1	25.567	2769	326.079	311.758	2731	103.761
ENSG00000027847	B4GALT7	194.156	403	53.126	115.979	429	166.444
ENSG00000027869	SH2D2A	384.171	3	372.587	226.989	8	898.158
ENSG00000028116	VRK2	87.977	674	229.052	389.174	494.998	86.347
ENSG00000028137	TNFRSF1B	544.763	96	406.678	198.949	332	168.077
ENSG00000028203	VEZT	122.409	1209.999	471.121	280.823	1023	390.587
ENSG00000028277	POU2F2	27.847	58	76.449	188.209	86	92.935
ENSG00000028310	BRD9	139.15	509.898	52.193	350.379	538.312	101.344
ENSG00000028528	SNX1	267.97	3274.999	272.761	121.317	2748	116.532
ENSG00000028839	TBPL1	146.592	285.001	70.926	132.924	265.999	170.04
ENSG00000029153	BMAL2	129.673	35	87.285	201.48	47.999	103.417
ENSG00000029363	BCLAF1	470.12	4203.74	202.27	79.77	4285.33	78.167
ENSG00000029364	SLC39A9	411.824	4435	47.286	120.133	3084.001	144.343
ENSG00000029534	ANK1	4.315	463.001	155.435	70.585	318.001	145.585
ENSG00000029559	IBSP	42.149	0	472.579	59.327	0	133.06
ENSG00000029639	TFB1M	241.947	276.637	105.255	270.747	218.263	115.091
ENSG00000029725	RABEP1	492.957	1652	439.885	91.004	1387	286.454
ENSG00000029993	HMGB3	32.487	259	329.077	124.87	122.999	295.723
ENSG00000030066	NUP160	196.989	1216	276.145	12.596	1042	118.692
ENSG00000030110	BAK1	118.724	584	588.813	235.97	423	101.174
ENSG00000030304	MUSK	424.224	2	581.753	270.125	2	71.406
ENSG00000030419	IKZF2	106.144	5034	247.047	94.942	5581.001	455.478
ENSG00000030582	GRN	38.917	8625	164.309	30.204	8415	333.093
ENSG00000031003	FAM13B	290.361	2067.999	262.232	315.275	1518	227.736
ENSG00000031081	ARHGAP31	278.55	456	560.572	48.374	799	423.921
ENSG00000031691	CENPQ	426.126	180	77.639	31.682	116	183.475
ENSG00000031698	SARS1	188.299	2751.999	90.339	59.478	2576.999	151.887
ENSG00000031823	RANBP3	43.182	1353.001	18.515	344.101	1290.001	152.143
ENSG00000032219	ARID4A	207.443	1088.002	333.577	167.314	1043.999	278.533
ENSG00000032389	EIPR1	207.688	495	249.91	30.729	399	155.863
ENSG00000032444	PNPLA6	288.323	1847.461	337.238	234.124	968.682	58.075
ENSG00000032742	IFT88	77.151	224.001	564.676	200.072	216.999	168.325
ENSG00000033011	ALG1	146.975	491	247.774	39.417	286.001	216.599
ENSG00000033030	ZCCHC8	137.222	414.999	141.322	96.618	450.999	98.787
ENSG00000033050	ABCF2	24.346	791.181	504.912	155.001	737.923	238.364
ENSG00000033100	CHPF2	230.224	1578.001	573.226	152.739	1509	251.921
ENSG00000033122	LRRC7	150.616	1	30.878	130.345	3	11.485
ENSG00000033170	FUT8	188.749	311.001	72.249	116.234	298.001	25.865
ENSG00000033178	UBA6	177.955	1468	146.82	166.839	1579.001	44.441
ENSG00000033327	GAB2	151.427	387	263.588	364.522	507	68.926
ENSG00000033627	ATP6V0A1	551.715	3039	588.509	152.545	2300.999	201.124
ENSG00000033800	PIAS1	639.034	1974.999	828.18	23.493	1899	15.276
ENSG00000033867	SLC4A7	50.04	1361.999	31.647	90.399	1125.001	265.589
ENSG00000034053	APBA2	292.686	2	111.508	138.26	40	252.167
ENSG00000034152	MAP2K3	176.466	1946	148.731	52.306	2338	214.339
ENSG00000034239	CLXN	250.607	15	13.808	183.697	26	386.291
ENSG00000034510	TMSB10	407.796	6541	308.031	47.181	4998	250.977
ENSG00000034533	ASTE1	238.167	224	32.963	72.661	167	189.06
ENSG00000034677	RNF19A	98.09	912	64.861	14.779	1098.999	107.968
ENSG00000034693	PEX3	312.193	279.988	52.898	644.033	277.987	108.123
ENSG00000034713	GABARAPL2	49.522	1545	87.579	414.246	1596.999	145.304
ENSG00000034971	MYOC	205.09	3348	34.012	301.057	6000	88.329
ENSG00000035115	SH3YL1	362.893	1189.001	474.379	121.197	861.001	135.13
ENSG00000035141	FAM136A	87.852	661.999	55.368	317.793	439	749.866
ENSG00000035403	VCL	54.143	3029	184.203	87.221	3515.999	318.258
ENSG00000035499	DEPDC1B	27.86	19	233.627	843.992	20	230.842
ENSG00000035664	DAPK2	133.068	298	74.069	233.287	498.999	174.217
ENSG00000035681	NSMAF	180.713	1294.001	99.832	372.466	1001	57.316
ENSG00000035687	ADSS2	132.314	2187.998	235.506	223.363	1564	216.789
ENSG00000035720	STAP1	647.11	0	433.838	50.304	1	52.98
ENSG00000035862	TIMP2	269.656	11009	47.81	151.932	15535	217.972
ENSG00000035928	RFC1	182.021	2792.001	452.838	131.871	2281.001	18.077
ENSG00000036054	TBC1D23	135.328	1419	431.433	148.808	1071	66.25
ENSG00000036257	CUL3	428.389	3126.999	88.707	278.984	2683	307.932
ENSG00000036448	MYOM2	476.059	58	426.357	112.775	92	1031.031
ENSG00000036473	OTC	8.907	0	407.819	144.154	1	277.097
ENSG00000036530	CYP46A1	97.286	22	163.142	185.424	24	50.922
ENSG00000036549	ZZZ3	41.774	1708.001	23.971	379.068	1285.999	11.393
ENSG00000036565	SLC18A1	201.281	0	640.785	157.323	0	541.563
ENSG00000036672	USP2	308.98	130	96.495	39.181	311	15.223
ENSG00000036828	CASR	91.16	499	590.453	425.013	349	94.052
ENSG00000037042	TUBG2	129.426	380.426	179.219	841.878	248.957	104.702
ENSG00000037241	RPL26L1	451.37	264.994	42.352	117.628	182.979	457.201
ENSG00000037280	FLT4	140.481	6	60.855	84.615	46	312.234
ENSG00000037474	NSUN2	169.772	1613	379.519	201.142	1634	557.916
ENSG00000037637	FBXO42	431.572	1956	50.201	78.526	1847.001	102.733
ENSG00000037749	MFAP3	121.316	1071.999	26.514	263.975	868.002	293.882
ENSG00000037757	MRI1	306.106	439	262.805	563.422	472.999	235.508
ENSG00000037897	METTL1	419.949	135	192.737	429.537	137	100.462
ENSG00000037965	HOXC8	13.632	0	322.205	73.016	0	119.177
ENSG00000038002	AGA	18.066	589	120.992	359.815	614.001	180.615
ENSG00000038210	PI4K2B	102.868	953	219.884	122.216	735	86.069
ENSG00000038219	BOD1L1	191.288	3855.001	21.502	373.701	3550	101.575
ENSG00000038274	MAT2B	125.438	2918.999	203.638	271.965	2354.999	90.259
ENSG00000038295	TLL1	146.555	7	583.115	410.89	20	107.235
ENSG00000038358	EDC4	348.872	1581.372	185.074	154.806	1374.536	253.249
ENSG00000038382	TRIO	90.722	1998.001	148.892	24.573	1776.001	349.031
ENSG00000038427	VCAN	153.981	64	325.556	98.665	149.001	230.941
ENSG00000038532	CLEC16A	349.87	1462	330.998	121.469	1023	99.248
ENSG00000038945	MSR1	473.348	84.001	443.522	429.75	170	119.908
ENSG00000039068	CDH1	64.766	9977.001	81.559	63.064	10448.001	61.762
ENSG00000039123	MTREX	96.8	1745	433.765	429.252	1589	133.722
ENSG00000039139	DNAH5	80.074	38	458.458	134.039	37	77.067
ENSG00000039319	ZFYVE16	880.934	634	233.449	398.516	828	215.441
ENSG00000039523	RIPOR1	151.526	1284.001	206.416	153.576	1195.999	71.812
ENSG00000039537	C6	278.775	0	247.258	50.317	0	206.085
ENSG00000039560	RAI14	114.385	710	146.111	220.477	692	48.942
ENSG00000039600	SOX30	324.102	6	217.166	11.599	6	139.508
ENSG00000039650	PNKP	139.918	438	473.525	166.305	388	216.928
ENSG00000039987	BEST2	607.669	0	101.579	219.072	0	90.785
ENSG00000040199	PHLPP2	323.145	637	95.933	87.584	399	275.755
ENSG00000040275	SPDL1	642.928	130	230.373	210.244	101.999	294.65
ENSG00000040341	STAU2	374.191	1436.388	164.258	450.819	1173.134	37.286
ENSG00000040487	SLC66A1	661.988	280	94.303	444.604	267	732.453
ENSG00000040531	CTNS	50.71	506	430.927	489.21	310.002	36.962
ENSG00000040608	RTN4R	669.607	222	242.434	230.328	161	42.074
ENSG00000040633	PHF23	121.195	612	100.104	302.649	660	114.585
ENSG00000040731	CDH10	107.498	0	106.865	78.212	4	77.881
ENSG00000040933	INPP4A	274.177	885.001	378.732	49.461	843	37.775
ENSG00000041353	RAB27B	49.341	1170	25.15	399.307	1248	79.364
ENSG00000041357	PSMA4	186.428	1104.999	138.658	276.323	964	149.566
ENSG00000041515	MYO16	564.612	11	38.93	432.46	7	726.889
ENSG00000041802	LSG1	239.057	1451	517.97	153.636	1276	66.365
ENSG00000041880	PARP3	638.792	838.999	282.852	298.347	661.001	99.655
ENSG00000041982	TNC	92.619	250	98.514	938.025	872.999	172.635
ENSG00000041988	THAP3	155.471	239.001	140.376	129.667	208	200.366
ENSG00000042062	RIPOR3	518.084	78	146.883	225.474	97	82.586
ENSG00000042088	TDP1	158.73	363	119.543	213.226	295.001	36.825
ENSG00000042286	AIFM2	300.522	389	151.361	53.559	213	126.135
ENSG00000042304	C2orf83	517.733	0	131.744	79.059	0	296.834
ENSG00000042317	SPATA7	6.594	206	226.839	259.986	167	147.822
ENSG00000042429	MED17	169.193	472.001	94.026	225.595	585.244	72.55
ENSG00000042445	RETSAT	91.756	3681.999	164.448	301.043	3157	192.642
ENSG00000042493	CAPG	218.935	5182.001	315.133	266.064	5850.999	20.272
ENSG00000042753	AP2S1	394.326	998	211.664	86.118	883	59.365
ENSG00000042781	USH2A	97.73	22	211.7	132.89	8	338.198
ENSG00000042813	ZPBP	279.836	3	281.239	356.904	4	207.559
ENSG00000042832	TG	703.659	28	307.085	629.487	32	459.919
ENSG00000042980	ADAM28	42.486	25	71.576	28.669	126.001	134.261
ENSG00000043039	BARX2	43.025	2	272.614	141.162	285	344.6
ENSG00000043093	DCUN1D1	105.14	1414	788.18	63.901	1163.999	326.586
ENSG00000043143	JADE2	243.147	2752	221.103	208.741	1611.001	465.53
ENSG00000043355	ZIC2	325.509	0	438.417	102.932	2	223.749
ENSG00000043462	LCP2	24.199	21.999	89.248	34.818	44.999	907.303
ENSG00000043514	TRIT1	139.418	670.998	272.44	88.829	524.999	71.603
ENSG00000043591	ADRB1	188.845	847	845.998	115.601	763	235.533
ENSG00000044012	GUCA2B	398.301	0	257.088	332.004	0	272.664
ENSG00000044090	CUL7	94.268	1027	191.421	180.583	963.001	103.636
ENSG00000044115	CTNNA1	1148.343	10434	226.924	262.915	11758.999	155.876
ENSG00000044446	PHKA2	477.091	591	125.958	215.094	607	176.01
ENSG00000044459	CNTLN	177.673	283.001	37.166	55.07	233	338.96
ENSG00000044524	EPHA3	36.504	14	399.76	177.734	63	143.422
ENSG00000044574	HSPA5	37.021	5954.949	306.553	262.927	5966.954	107.713
ENSG00000046604	DSG2	51.021	3516.999	260.601	300.61	3074	171.681
ENSG00000046647	GEMIN8	262.663	207.001	407.344	122.436	121	131.538
ENSG00000046651	OFD1	627.009	542.999	255.721	525.266	623.002	14.862
ENSG00000046653	GPM6B	550.876	95	119.707	50.586	205	205.291
ENSG00000046774	MAGEC2	169.383	0	218.804	134.862	0	233.8
ENSG00000046889	PREX2	8.342	434.999	57.848	117.424	852.001	562.209
ENSG00000047056	WDR37	235.306	646.002	104.185	19.19	455.999	272.318
ENSG00000047188	YTHDC2	63.592	1064	64.534	464.683	1174	21.993
ENSG00000047230	CTPS2	68.485	467	226.209	12.902	370	195.605
ENSG00000047249	ATP6V1H	62.941	1508.999	189.51	117.975	1317	102.762
ENSG00000047315	POLR2B	179.956	3547.999	289.036	271.158	2917.999	77.21
ENSG00000047346	ATOSA	117.736	1064	22.6	663.915	1056.001	67.207
ENSG00000047365	ARAP2	376.888	2161.001	161.549	39.322	2197	279.477
ENSG00000047410	TPR	112.229	5087.002	59.154	86.996	4529.999	11.934
ENSG00000047457	CP	139.668	42	121.17	305.55	963.763	23.867
ENSG00000047578	KATNIP	534.806	1791.999	155.427	61.39	1341	52.853
ENSG00000047579	DTNBP1	291.717	371.999	30.545	59.078	241.001	194.26
ENSG00000047597	XK	97.211	8	168.376	91.662	12	356.601
ENSG00000047617	ANO2	161.958	638	409.962	270.875	370.999	57.222
ENSG00000047621	C12orf4	5.512	217	322.114	291.612	199.001	138.996
ENSG00000047634	SCML1	44.638	68	201.191	157.133	90	144.362
ENSG00000047644	WWC3	637.939	1886	166.745	434.463	1667	149.112
ENSG00000047648	ARHGAP6	43.72	88	69.254	236.818	183	260.468
ENSG00000047662	FAM184B	264.672	2	326.068	239.599	2	259.409
ENSG00000047849	MAP4	43.599	12573	301.521	526.126	14048	53.07
ENSG00000047932	GOPC	35.099	1271	114.239	197.266	1170	146.266
ENSG00000047936	ROS1	191.797	0	222.243	8.851	0	78.479
ENSG00000048028	USP28	507.494	1226.999	370.967	314.548	1002	175.39
ENSG00000048052	HDAC9	320.102	350.001	250.39	101.392	481	129.632
ENSG00000048140	TSPAN17	253.443	818.999	114.024	411.989	491	149.022
ENSG00000048162	NOP16	128.185	216	654.223	239.313	171.001	106.62
ENSG00000048342	CC2D2A	47.255	1082.002	558.891	188.692	783.001	112.955
ENSG00000048392	RRM2B	368.714	1557.001	416.528	335.441	1020.999	339.705
ENSG00000048405	ZNF800	79.413	1433	76.649	17.49	1214	79.824
ENSG00000048462	TNFRSF17	445.036	5	70.313	380.541	4	287.495
ENSG00000048471	SNX29	154.882	4864	865.763	262.247	3581.001	502.616
ENSG00000048540	LMO3	255.527	1	132.065	338.976	19	40.857
ENSG00000048544	MRPS10	383.174	2604.994	284.886	186.476	1868.965	337.647
ENSG00000048545	GUCA1A	246.826	11.497	52.674	234.142	18.967	497.247
ENSG00000048649	RSF1	109.339	3372	188.095	174.855	3297.682	106.196
ENSG00000048707	VPS13D	320.659	11860.002	430.594	120.321	7932.999	217.222
ENSG00000048740	CELF2	326.804	3511.001	105.595	19.703	2662.999	585.218
ENSG00000048828	FAM120A	175.288	7948.084	356.904	65.736	7154.776	493.192
ENSG00000048991	R3HDM1	23.344	691	265.552	83.912	560	308.968
ENSG00000049089	COL9A2	368.65	9	183.963	180.903	47	73.005
ENSG00000049130	KITLG	66.958	3816.999	74.063	61.663	3181	134.981
ENSG00000049167	ERCC8	174.901	430.999	33.719	113.852	335.001	344.986
ENSG00000049192	ADAMTS6	315.07	1	259.508	477.95	11	331.069
ENSG00000049239	H6PD	56.896	3071	53.078	43.824	2007	7.675
ENSG00000049245	VAMP3	382.017	2180	83.538	23.498	2281.999	236.722
ENSG00000049246	PER3	47.241	1823.001	204.106	202.161	4775.001	314.473
ENSG00000049247	UTS2	662.678	0	21.172	28.815	2	366.869
ENSG00000049249	TNFRSF9	134.377	0	257.89	340.658	0	276.564
ENSG00000049283	EPN3	538.217	1333	66.771	41.272	1015.999	676.567
ENSG00000049323	LTBP1	476.274	2983	101.955	218.211	2941	441.161
ENSG00000049449	RCN1	378.083	1283.571	243.762	100.671	1413.763	405.873
ENSG00000049540	ELN	151.395	21	432.211	260.23	111.001	169.019
ENSG00000049541	RFC2	88.703	403	94.137	324.117	338	349.664
ENSG00000049618	ARID1B	210.01	5494.003	592.892	330.012	5687	270.168
ENSG00000049656	CLPTM1L	57.515	1866.999	921.381	244.747	1553.001	57.01
ENSG00000049759	NEDD4L	336.673	1892	449.215	693.583	1874.001	511.675
ENSG00000049768	FOXP3	148.471	42	64.827	52.909	35	168.183
ENSG00000049769	PPP1R3F	105.15	139	96.17	211.29	114	235.002
ENSG00000049860	HEXB	630.338	1339.999	117.123	103.489	1340	297.39
ENSG00000049883	PTCD2	634.823	476.001	232.517	422.313	395	242.335
ENSG00000050030	NEXMIF	565.247	109.001	165.245	910.949	130	154.586
ENSG00000050130	JKAMP	83.097	623	70.561	221.699	535.001	130.995
ENSG00000050165	DKK3	184.522	19780	83.591	297.222	15762.001	265.565
ENSG00000050327	ARHGEF5	248.841	3612.502	267.851	207.939	2556.195	22.75
ENSG00000050344	NFE2L3	299.199	15	502.213	545.11	87	111.399
ENSG00000050393	MCUR1	229.581	1254.001	186.891	677.685	835	30.08
ENSG00000050405	LIMA1	3.468	1981.999	111.498	84.221	1910	68.407
ENSG00000050426	LETMD1	184.458	478	160.597	276.647	440.999	21.07
ENSG00000050438	SLC4A8	57.883	230	500.169	59.654	188	207.077
ENSG00000050555	LAMC3	182.972	17	88.459	407.666	129	115.72
ENSG00000050628	PTGER3	332.5	4	490.492	137	16	332.212
ENSG00000050730	TNIP3	143.457	23	202.371	360.236	16	385.38
ENSG00000050748	MAPK9	72.326	981	89.806	815.809	778	353.021
ENSG00000050767	COL23A1	241.24	138	48.34	38.2	122	403.859
ENSG00000050820	BCAR1	95.446	2522.105	521.134	271.922	2757.999	218.104
ENSG00000051009	FHIP1B	285.64	802	238.066	131.191	679.001	10.178
ENSG00000051108	HERPUD1	250.813	3271	179.146	18.818	3951.999	216.096
ENSG00000051128	HOMER3	79.392	2749.829	143.219	349.979	1753.999	261.671
ENSG00000051180	RAD51	46.881	46	788.631	64.637	43	148.643
ENSG00000051341	POLQ	337.591	81	173.348	480.055	62	517.624
ENSG00000051382	PIK3CB	159.504	1328	206.215	320.632	1247.999	626.657
ENSG00000051523	CYBA	50.486	908.002	376.535	385.833	831	225.688
ENSG00000051596	THOC3	176.855	2186.995	403.143	105.144	2334.909	68.478
ENSG00000051620	HEBP2	36.665	2403	157.586	118.867	1757.999	124.789
ENSG00000051825	MPHOSPH9	215.756	668	435.663	222.991	442	150.163
ENSG00000052126	PLEKHA5	355.255	1596.051	77.945	33.085	1114.781	292.93
ENSG00000052344	PRSS8	23.616	1446	600.09	69.634	1480	73.304
ENSG00000052723	SIKE1	473.647	1142.001	484.313	59.222	1067	241.109
ENSG00000052749	RRP12	49.646	1176	145.812	46.033	1117.999	442.408
ENSG00000052795	FNIP2	281.93	2223.001	154.053	184.443	2073.999	203.907
ENSG00000052802	MSMO1	313.823	1585.001	101.016	33.612	850.999	100.878
ENSG00000052841	TTC17	527.028	1987.999	107.181	104.554	1583	65.718
ENSG00000052850	ALX4	376.311	229	545.836	245.017	285	78.218
ENSG00000053108	FSTL4	78.856	562	252.47	406.315	974	103.659
ENSG00000053254	FOXN3	202.155	11773.999	229.492	157.285	9326.999	143.927
